-0.00267197,-1.11674e-05,-0.000680131,0.999998,7.60697e-06,0.00183807,-0.000207564,0.0810196,-1.14815e-05,-0.000754967,1,-1.07404e-05,-0.000129794,0.000375669,-0.00500417,-9.60136e-06,-0.0420475,0.986846,4.06875e-05,0.16166,-0.000203679,0.0836011,-1.04349e-05,-0.042139,0.983202,-7.91757e-05,0.182523,0.000367388,
-0.00216474,-2.90447e-06,-0.000694178,0.999998,3.56609e-05,0.00219101,-0.000400784,0.0815266,-8.8245e-06,-0.000818982,0.999999,3.56354e-05,0.00151271,0.000281605,-0.00453338,1.87217e-06,-0.0420603,0.98668,9.95289e-05,0.162674,-0.000389863,0.0837937,-4.56266e-06,-0.0422101,0.979714,-2.10925e-05,0.200399,0.000283066,
-0.00176549,-2.57511e-07,-0.000638487,0.999997,7.54436e-06,0.00240152,-0.000364517,0.0819237,-2.2754e-06,-0.000917063,1,-4.67094e-05,0.000535248,0.000265372,-0.00398201,1.91006e-06,-0.0419919,0.989093,6.02897e-05,0.147293,-0.000359576,0.0840205,-5.01592e-06,-0.0422925,0.974986,-0.000104391,0.222266,0.000248408,
-0.00146595,4.8534e-06,-0.000630059,0.999997,3.29677e-05,0.00234142,-0.000306997,0.082219,-1.00999e-05,-0.000937149,0.999997,3.11416e-05,0.0023445,0.000108827,-0.00365621,8.86563e-06,-0.0419818,0.989392,7.65153e-05,0.14527,-0.000299131,0.0841179,-7.08852e-06,-0.0423163,0.973568,5.72754e-06,0.228398,0.00011305,
-0.00127643,2.67751e-06,-0.000633424,0.999992,8.46727e-06,0.00394945,-0.000451591,0.0824085,-1.23052e-05,-0.000976887,0.999998,1.96628e-06,0.00219079,0.000316701,-0.00356519,5.29744e-06,-0.0419749,0.989624,7.15037e-05,0.143681,-0.000445974,0.0842267,-1.09335e-05,-0.0423471,0.971577,-7.23849e-05,0.236724,0.000308324,
-0.00118765,8.72995e-06,-0.000655579,0.999998,4.66168e-06,0.00213788,-0.000426654,0.0824909,-9.92117e-06,-0.000999919,0.999998,-2.26249e-05,0.0018133,0.000166306,-0.00343791,1.09603e-05,-0.0420146,0.988358,6.86216e-05,0.152147,-0.000421126,0.0842836,-1.11715e-05,-0.0423629,0.970403,-6.18336e-05,0.24149,0.000156032,
-0.00121213,1.08909e-05,-0.000633437,0.999993,-2.01541e-05,0.00360228,-0.000436473,0.0824667,-1.53623e-05,-0.000986461,0.999998,3.13273e-05,0.00200933,0.000126748,-0.00348244,1.10759e-05,-0.0419774,0.989536,4.14663e-05,0.144284,-0.000434966,0.0842755,-1.22911e-05,-0.0423536,0.971079,4.21699e-07,0.238757,0.000130561,
-0.00133104,5.62302e-06,-0.000617472,0.999996,3.58829e-05,0.0028027,-0.000438571,0.0823433,-1.38283e-05,-0.000944101,0.999997,3.19339e-05,0.00253705,0.000307689,-0.00351207,1.0402e-05,-0.0419628,0.989959,9.63133e-05,0.141354,-0.000429367,0.0842069,-9.97447e-06,-0.0423223,0.973111,-3.90182e-05,0.230336,0.000306871,
-0.00151673,1.42393e-05,-0.000594566,0.999998,-5.37668e-05,0.00179058,-0.000429571,0.0821521,-1.19079e-05,-0.000918867,0.999999,-1.63035e-05,0.00151327,7.59954e-05,-0.00356966,1.14931e-05,-0.0419397,0.990675,4.48758e-06,0.136248,-0.000432899,0.0841632,-1.29419e-05,-0.042298,0.97467,-3.27801e-05,0.223646,7.04739e-05,
-0.00170544,5.8191e-07,-0.000498353,0.999995,8.77729e-05,0.00300912,-0.00045693,0.0819693,-1.61494e-05,-0.000849438,0.999996,3.19077e-05,0.00281951,0.000210943,-0.00370903,9.55421e-06,-0.0418204,0.992339,0.000142217,0.12354,-0.000443016,0.0840455,-1.25831e-05,-0.0422436,0.977873,-1.23274e-05,0.209201,0.000212986,
-0.00192148,1.35671e-05,-0.000469619,0.999998,-5.10103e-05,0.00205951,-0.000449869,0.081747,-1.18515e-05,-0.000823078,0.999999,-3.68794e-05,0.00167586,0.000182538,-0.00378662,1.09531e-05,-0.0417869,0.99313,1.04885e-06,0.117014,-0.000452751,0.0839874,-1.4061e-05,-0.0422146,0.979434,-7.26633e-05,0.201764,0.000171465,
-0.00213361,9.96966e-06,-0.000387575,0.999996,-1.3464e-05,0.00292395,-0.000493731,0.0815409,-2.1237e-05,-0.000763018,0.999997,4.14821e-05,0.00259576,6.30345e-05,-0.00392597,1.05083e-05,-0.0416787,0.994535,3.67148e-05,0.104399,-0.000492548,0.0838647,-1.74965e-05,-0.0421607,0.982144,2.90636e-05,0.188129,6.96378e-05,
-0.00235854,8.45603e-06,-0.000344894,0.999996,8.64607e-06,0.0026132,-0.000460911,0.0813147,-1.70303e-05,-0.000727372,0.999998,-7.31101e-06,0.00218374,0.000204929,-0.00403179,1.06128e-05,-0.04162,0.995447,5.13409e-05,0.0953137,-0.000458124,0.0837748,-1.65901e-05,-0.0421218,0.98396,-4.33136e-05,0.178391,0.000200433,
-0.00258023,1.06944e-05,-0.000296093,0.999997,-1.54685e-05,0.00255199,-0.000503591,0.0810936,-1.76993e-05,-0.000687777,0.999998,-5.0344e-06,0.00214329,9.30425e-05,-0.00414451,1.08875e-05,-0.0415504,0.996342,2.63353e-05,0.0854487,-0.000503139,0.0836731,-1.76194e-05,-0.0420782,0.985832,-2.0375e-05,0.167738,9.09237e-05,
-0.00279408,8.84986e-06,-0.000240674,0.999995,9.53547e-06,0.00320727,-0.000477396,0.0808828,-1.91458e-05,-0.000643817,0.999997,1.21301e-05,0.00261668,0.000169585,-0.00428202,1.09305e-05,-0.0414637,0.997278,4.31846e-05,0.0737334,-0.000475535,0.0835572,-1.71982e-05,-0.0420293,0.987772,-1.40143e-05,0.155906,0.00016944,
-0.00300353,1.00327e-05,-0.000220386,0.999997,-3.5947e-06,0.00226887,-0.000508378,0.0806694,-1.6991e-05,-0.000620084,0.999998,-1.48947e-05,0.0019128,0.000138503,-0.0043585,1.1019e-05,-0.0414325,0.997719,2.95755e-05,0.0674959,-0.00050753,0.0834799,-1.7423e-05,-0.0419959,0.98898,-3.49778e-05,0.148048,0.000134838,
-0.0031879,8.03905e-06,-0.00017187,0.999994,2.20147e-05,0.00337179,-0.000498629,0.0804925,-2.09143e-05,-0.000586862,0.999998,2.19622e-05,0.00198686,0.000161257,-0.00449633,1.10185e-05,-0.0413448,0.998463,4.79445e-05,0.0554291,-0.000496807,0.0833903,-1.81364e-05,-0.0419544,0.990223,-4.23836e-07,0.139495,0.000162745,
-0.003293,1.05713e-05,-0.000165384,0.999996,-4.45427e-06,0.00277688,-0.000500187,0.0803875,-1.34062e-05,-0.0005642,0.999999,-6.14076e-05,0.00170787,0.000157151,-0.00453139,1.1329e-05,-0.041334,0.998605,2.05776e-05,0.0528071,-0.000499784,0.0833487,-1.75325e-05,-0.0419259,0.990779,-8.1882e-05,0.135491,0.000147522,
-0.00330481,9.13574e-06,-0.000167502,0.999996,1.38673e-05,0.00265311,-0.000459857,0.0803763,-2.35317e-05,-0.000567643,0.999999,4.66369e-05,0.00144943,0.000151114,-0.00453545,1.1309e-05,-0.0413371,0.998599,3.69669e-05,0.0529199,-0.000458578,0.0833523,-1.87567e-05,-0.0419285,0.99073,2.5903e-05,0.135842,0.000156012,
-0.00321615,4.56392e-06,-0.000170642,0.999994,5.79935e-05,0.00335373,-0.000454322,0.0804663,-1.48611e-05,-0.000580523,0.999998,-4.48444e-05,0.00204452,0.000174249,-0.00451817,1.03974e-05,-0.0413423,0.99849,8.13537e-05,0.0549366,-0.000450726,0.0833736,-1.7528e-05,-0.041947,0.9904,-6.81603e-05,0.138232,0.000166517,
-0.00304827,1.32057e-05,-0.000212026,0.999997,-3.46029e-05,0.00248369,-0.000443428,0.080627,-1.82304e-05,-0.000613289,0.999998,-1.2111e-05,0.00197015,0.000135984,-0.00439921,1.14611e-05,-0.0414181,0.997844,-6.52934e-06,0.065633,-0.000444728,0.0834529,-1.84417e-05,-0.0419877,0.98925,-3.1605e-05,0.146235,0.000132814,
-0.00285579,4.70099e-06,-0.000239251,0.999996,4.9356e-05,0.00287939,-0.000445001,0.0808209,-2.37168e-05,-0.000639402,0.999997,5.0158e-05,0.00231825,0.000132693,-0.00431692,9.96545e-06,-0.0414633,0.997301,8.063e-05,0.0734269,-0.00044041,0.083535,-1.88203e-05,-0.0420223,0.988034,2.94139e-05,0.154234,0.000138774,
-0.00266174,1.19292e-05,-0.000282117,0.999996,-3.03197e-05,0.00278257,-0.000451178,0.0810146,-1.91187e-05,-0.000671043,0.999997,6.34975e-06,0.00233888,0.00015054,-0.00421634,1.0727e-05,-0.0415295,0.996553,5.95746e-06,0.0829622,-0.000452157,0.0836284,-1.7777e-05,-0.0420601,0.986575,-1.79706e-05,0.163311,0.000149599,
-0.00246965,1.06571e-05,-0.000334659,0.999997,-1.96522e-05,0.00241674,-0.000508664,0.0812055,-1.71574e-05,-0.000708953,0.999998,-2.95562e-05,0.00197652,8.55983e-05,-0.00410814,1.06001e-05,-0.0416068,0.995631,2.67005e-05,0.0933725,-0.000508343,0.0837369,-1.91565e-05,-0.0421009,0.984879,-4.37821e-05,0.173245,7.92702e-05,
-0.00227521,5.6597e-06,-0.000371712,0.999996,3.12975e-05,0.00282617,-0.000499301,0.0814026,-2.14094e-05,-0.000735391,0.999997,1.21687e-05,0.00246333,0.000163112,-0.00402752,9.87762e-06,-0.0416575,0.994856,8.03219e-05,0.101303,-0.000493791,0.0838164,-1.95813e-05,-0.0421317,0.983523,-1.71192e-05,0.180784,0.000162667,
-0.00209465,1.07646e-05,-0.000439072,0.999998,-2.2545e-05,0.0021399,-0.000489108,0.0815794,-1.94363e-05,-0.000780071,0.999998,-3.90859e-06,0.00179806,0.000149161,-0.00391618,1.05971e-05,-0.0417485,0.993662,3.15312e-05,0.112406,-0.000488611,0.0839252,-1.90378e-05,-0.0421739,0.98152,-3.21179e-05,0.19136,0.000145715,
-0.00191475,7.46494e-06,-0.000476799,0.999997,9.49253e-06,0.00258552,-0.000492189,0.0817621,-2.16102e-05,-0.000806475,0.999998,1.89854e-05,0.00221398,0.000145763,-0.00384588,1.00453e-05,-0.0417954,0.992818,6.70464e-05,0.119634,-0.000487694,0.0840006,-1.93593e-05,-0.0422014,0.980119,-9.98799e-06,0.198409,0.000146654,
-0.00175486,9.19489e-06,-0.000544192,0.999998,-1.13194e-05,0.00200309,-0.000498592,0.0819196,-1.81105e-05,-0.000844164,0.999998,-1.61399e-05,0.00182183,0.000173944,-0.00375113,1.01671e-05,-0.0418799,0.991568,5.23916e-05,0.129583,-0.000495961,0.0840921,-1.86645e-05,-0.0422346,0.978345,-5.14893e-05,0.20698,0.000166931,
-0.00160691,7.22302e-06,-0.000586471,0.999997,8.37714e-06,0.00220921,-0.000496769,0.0820692,-2.07519e-05,-0.000874022,0.999998,-9.33084e-07,0.0018214,0.000124563,-0.00368831,9.89297e-06,-0.0419292,0.990696,7.48214e-05,0.136094,-0.000491174,0.0841664,-2.02879e-05,-0.0422612,0.976874,-2.73239e-05,0.213817,0.000121533,
-0.0014855,8.53741e-06,-0.000616446,0.999997,-4.63787e-06,0.00237073,-0.000509628,0.0821938,-2.15785e-05,-0.000899152,0.999998,9.20347e-06,0.00190057,0.000133652,-0.0036381,1.0248e-05,-0.0419644,0.989924,6.63745e-05,0.1416,-0.000505308,0.0842223,-2.02535e-05,-0.0422832,0.975603,-2.01115e-05,0.219542,0.00013245,
-0.00141789,8.81474e-06,-0.000628891,0.999997,-6.29522e-06,0.00242971,-0.000498061,0.0822618,-1.99597e-05,-0.000922811,0.999999,-6.74556e-06,0.00144862,0.000130869,-0.00360664,1.03742e-05,-0.0419795,0.989498,6.45633e-05,0.144545,-0.000493899,0.0842693,-1.99768e-05,-0.0423011,0.974498,-3.57574e-05,0.224396,0.00012607,
-0.00142559,9.91514e-06,-0.000624227,0.999996,-1.36766e-05,0.00266916,-0.000492248,0.0822539,-2.209e-05,-0.000910654,0.999998,1.47907e-05,0.00195205,0.000131397,-0.00361758,1.08333e-05,-0.0419723,0.989686,5.56746e-05,0.143253,-0.00048928,0.0842487,-2.03206e-05,-0.0422929,0.974987,-1.45273e-05,0.222263,0.000131426,
-0.00150779,7.08605e-06,-0.000611683,0.999997,9.77736e-06,0.00238234,-0.000497657,0.082169,-2.11281e-05,-0.000897642,0.999999,4.21634e-06,0.00169519,0.000136197,-0.00364827,9.92707e-06,-0.0419583,0.990094,7.83825e-05,0.140404,-0.000491543,0.0842177,-2.0202e-05,-0.042281,0.975712,-2.54941e-05,0.219058,0.000133856,
-0.00163453,1.3722e-05,-0.000592629,0.999998,-5.50996e-05,0.00180014,-0.00050726,0.082041,-1.92728e-05,-0.000868927,0.999998,-1.4854e-05,0.00176426,0.00013456,-0.00369462,1.11798e-05,-0.0419384,0.990592,1.39171e-05,0.136846,-0.000510054,0.0841553,-1.99136e-05,-0.0422565,0.977131,-4.29002e-05,0.212637,0.0001284,
-0.00177001,2.8986e-06,-0.000540009,0.999997,6.49552e-05,0.00224891,-0.0004918,0.0819072,-2.21628e-05,-0.00083655,0.999998,1.33231e-05,0.00199394,0.000133968,-0.00378059,1.01551e-05,-0.041874,0.991609,0.000126907,0.12927,-0.000479564,0.0840853,-2.04543e-05,-0.0422284,0.978691,-1.4203e-05,0.205341,0.000133878,
-0.0019156,1.32551e-05,-0.000498304,0.999997,-4.40374e-05,0.00228975,-0.000480804,0.0817596,-2.01353e-05,-0.000811626,0.999999,-8.62402e-06,0.00169693,0.000158997,-0.00385626,1.13902e-05,-0.0418227,0.992468,1.40891e-05,0.122503,-0.000482611,0.0840291,-2.01052e-05,-0.042204,0.980005,-3.98261e-05,0.198973,0.000154169,
-0.00206865,8.33678e-06,-0.000455911,0.999998,1.03911e-05,0.00212941,-0.000512646,0.0816061,-2.23883e-05,-0.000771359,0.999998,1.71307e-05,0.00218593,0.000112299,-0.00392965,1.10134e-05,-0.0417715,0.99323,6.8788e-05,0.11616,-0.000508117,0.0839423,-2.04251e-05,-0.0421671,0.981844,-4.2341e-06,0.18969,0.000113519,
-0.0022274,6.574e-06,-0.000408126,0.999996,3.31652e-05,0.00263128,-0.000450675,0.0814481,-1.96621e-05,-0.00074943,0.999998,-1.30526e-05,0.0017534,0.000128922,-0.00402963,1.08401e-05,-0.0417061,0.994227,8.01595e-05,0.107296,-0.000444727,0.0838826,-2.00961e-05,-0.0421428,0.983008,-3.62783e-05,0.183565,0.000124399,
-0.00238722,1.58671e-05,-0.00037427,0.999998,-6.51066e-05,0.0021497,-0.000520724,0.0812876,-2.1142e-05,-0.000711393,0.999998,1.33249e-06,0.00222659,0.000128854,-0.00409346,1.21747e-05,-0.0416642,0.99483,-1.3019e-05,0.101549,-0.000524617,0.0837899,-2.03631e-05,-0.0421049,0.984701,-2.08581e-05,0.174254,0.000127161,
-0.00254397,2.2072e-06,-0.000327474,0.999996,7.82954e-05,0.00284522,-0.00048334,0.0811322,-2.20754e-05,-0.000689865,0.999998,9.68337e-06,0.00190169,0.000136293,-0.0042015,1.01588e-05,-0.041595,0.995735,0.000121205,0.0922606,-0.000474401,0.0837288,-2.05447e-05,-0.0420792,0.985826,-1.3061e-05,0.167769,0.000136011,
-0.00269565,1.55235e-05,-0.000303486,0.999997,-6.54687e-05,0.00219715,-0.000494046,0.0809788,-2.09949e-05,-0.000658049,0.999998,-3.3443e-06,0.0021565,0.000127738,-0.00425762,1.15742e-05,-0.0415646,0.996152,-2.30104e-05,0.0876442,-0.000497834,0.0836473,-2.05671e-05,-0.0420439,0.9872,-2.34034e-05,0.159489,0.00012562,
-0.00283963,4.85226e-06,-0.000264219,0.999996,5.04386e-05,0.00292148,-0.00051376,0.0808369,-2.22273e-05,-0.000637434,0.999998,8.51533e-06,0.00198908,0.00013533,-0.00436202,1.04531e-05,-0.0415015,0.996877,8.93636e-05,0.0789619,-0.000508436,0.0835863,-2.07562e-05,-0.0420179,0.988201,-1.20442e-05,0.153164,0.000135062,
-0.00297489,1.21995e-05,-0.000246925,0.999997,-2.38228e-05,0.00232099,-0.000474749,0.0807005,-2.07156e-05,-0.000612451,0.999998,-7.20654e-06,0.002104,0.000134661,-0.00441238,1.15089e-05,-0.0414778,0.997183,1.07484e-05,0.075002,-0.000475224,0.0835173,-2.05297e-05,-0.0419874,0.989256,-2.65374e-05,0.146192,0.000132217,
-0.00308399,6.64896e-06,-0.00021999,0.999996,3.51919e-05,0.00293315,-0.000477732,0.0805944,-2.18012e-05,-0.000601126,0.999999,-9.73473e-07,0.0016666,0.000114276,-0.00449139,1.0779e-05,-0.0414297,0.99769,6.61747e-05,0.0679365,-0.000474433,0.0834815,-2.12061e-05,-0.0419705,0.989779,-1.70723e-05,0.142612,0.000112998,
-0.0031382,1.06672e-05,-0.000212999,0.999997,-6.64913e-06,0.0026003,-0.000481855,0.0805411,-2.12751e-05,-0.000588753,0.999998,-3.44958e-06,0.00182389,0.000137518,-0.00450706,1.13351e-05,-0.0414208,0.997783,2.41784e-05,0.0665434,-0.000481294,0.083447,-2.07404e-05,-0.0419559,0.990176,-2.23972e-05,0.13983,0.000135725,
-0.00311646,6.68088e-06,-0.000216059,0.999996,3.55371e-05,0.00281695,-0.00047758,0.0805623,-2.17877e-05,-0.000597878,0.999999,-1.68926e-06,0.00161509,0.000118304,-0.00450388,1.08243e-05,-0.0414235,0.997764,6.6037e-05,0.066827,-0.000474325,0.0834627,-2.12254e-05,-0.0419661,0.989905,-1.82506e-05,0.14173,0.0001169,
-0.00303144,1.11873e-05,-0.000231584,0.999996,-1.31572e-05,0.00261682,-0.000478657,0.0806464,-2.14337e-05,-0.000606206,0.999998,1.49934e-07,0.00202797,0.000142637,-0.00445246,1.13596e-05,-0.0414519,0.997447,1.98039e-05,0.0714067,-0.000478429,0.0834886,-2.05865e-05,-0.041979,0.989526,-2.01554e-05,0.144353,0.000141206,
-0.00291531,7.28253e-06,-0.00025616,0.999997,2.32455e-05,0.00259482,-0.00050115,0.0807612,-2.17145e-05,-0.000624227,0.999998,3.14732e-06,0.00209327,0.000119441,-0.00439468,1.05753e-05,-0.0414908,0.997023,6.05274e-05,0.077109,-0.000498025,0.0835433,-2.07688e-05,-0.0420021,0.988767,-1.44917e-05,0.149463,0.0001186,
-0.00278929,1.04027e-05,-0.000283064,0.999997,-1.40819e-05,0.00259265,-0.000509289,0.0808871,-2.12435e-05,-0.000647037,0.999998,-5.95596e-06,0.00194269,0.000158475,-0.00433116,1.07024e-05,-0.0415317,0.996545,2.69449e-05,0.0830514,-0.000508771,0.0836101,-2.08478e-05,-0.0420294,0.987773,-3.0287e-05,0.1559,0.000155668,
-0.00265806,9.03379e-06,-0.000314604,0.999997,1.609e-08,0.00240374,-0.000528143,0.0810182,-2.27136e-05,-0.00066438,0.999998,1.10129e-05,0.00215854,0.000123074,-0.00426021,1.06227e-05,-0.0415798,0.995939,4.63023e-05,0.0900338,-0.00052611,0.0836679,-2.1128e-05,-0.0420513,0.986922,-8.70435e-06,0.161197,0.000123259,
-0.00252492,7.79131e-06,-0.000344995,0.999997,1.23805e-05,0.00258975,-0.000500973,0.0811513,-2.10403e-05,-0.000692652,0.999998,-4.73636e-06,0.00182351,0.00017683,-0.00420071,1.03854e-05,-0.041621,0.995409,5.89837e-05,0.0957109,-0.000497643,0.0837451,-2.04884e-05,-0.042082,0.985695,-3.41545e-05,0.168537,0.000173564,
-0.00238928,1.0966e-05,-0.000383818,0.999998,-2.27027e-05,0.00217111,-0.000499828,0.0812862,-2.1404e-05,-0.000710381,0.999998,4.62431e-06,0.00208566,6.17855e-05,-0.00411713,1.07285e-05,-0.0416771,0.994637,2.80322e-05,0.103431,-0.000499557,0.0838039,-2.06995e-05,-0.042103,0.984784,-6.05472e-06,0.173783,6.16618e-05,
-0.00225609,6.51749e-06,-0.000413317,0.999997,2.37217e-05,0.00253448,-0.000497018,0.0814204,-2.10104e-05,-0.000739476,0.999998,-5.90447e-06,0.00178146,0.000192316,-0.00406346,1.01697e-05,-0.0417138,0.994104,7.62268e-05,0.108429,-0.00049171,0.0838813,-2.05242e-05,-0.0421326,0.983489,-4.02745e-05,0.180966,0.000188144,
-0.00212758,9.95858e-06,-0.000458554,0.999998,-1.50799e-05,0.00197738,-0.00050049,0.0815477,-2.16546e-05,-0.000759033,0.999998,5.80275e-06,0.00192263,0.000100848,-0.00397941,1.04842e-05,-0.0417752,0.993211,4.22558e-05,0.116326,-0.000498931,0.0839405,-2.06756e-05,-0.0421535,0.982501,-1.28899e-05,0.186258,0.000100189,
-0.00200357,7.92231e-06,-0.000486672,0.999997,5.5667e-06,0.00235554,-0.000499941,0.081673,-2.08832e-05,-0.00078492,0.999998,-1.99871e-06,0.00174584,0.000180008,-0.0039314,1.02127e-05,-0.0418083,0.992668,6.47854e-05,0.120868,-0.000495757,0.0840102,-2.01812e-05,-0.0421785,0.9813,-3.63025e-05,0.192485,0.000176321,
-0.00189028,9.04345e-06,-0.000530444,0.999998,-7.56958e-06,0.00189839,-0.000498388,0.0817849,-2.09327e-05,-0.000805577,0.999999,2.76331e-08,0.00172325,0.00012961,-0.00385931,1.03021e-05,-0.0418643,0.991806,5.52232e-05,0.127754,-0.000495376,0.0840677,-2.03202e-05,-0.0421983,0.980284,-2.53639e-05,0.197594,0.000127104,
-0.00178575,7.30351e-06,-0.000560823,0.999998,9.36224e-06,0.00203489,-0.000499652,0.0818904,-2.13439e-05,-0.000825137,0.999999,3.81905e-06,0.00168775,0.000146026,-0.00381443,1.00208e-05,-0.0419,0.9912,7.44156e-05,0.132374,-0.000494168,0.0841242,-2.0355e-05,-0.0422166,0.979327,-2.55557e-05,0.202283,0.000143823,
-0.00169468,9.38243e-06,-0.000595493,0.999998,-1.2023e-05,0.00190853,-0.000487921,0.0819808,-2.0397e-05,-0.000846057,0.999999,-5.2237e-06,0.00152921,0.000151736,-0.0037691,1.03354e-05,-0.0419413,0.990509,5.42302e-05,0.13745,-0.000485047,0.0841751,-2.01443e-05,-0.0422351,0.97836,-3.6281e-05,0.20691,0.000147428,
-0.00162334,5.10103e-06,-0.000610317,0.999998,2.5202e-05,0.0021011,-0.000512681,0.082054,-2.24549e-05,-0.000858085,0.999999,1.68637e-05,0.0016255,0.000157597,-0.00374506,9.27182e-06,-0.0419586,0.990075,9.59454e-05,0.140541,-0.000504254,0.0842073,-2.03592e-05,-0.0422463,0.9777,-1.63524e-05,0.210006,0.000157651,
-0.0015928,9.65066e-06,-0.000617284,0.999998,-9.83959e-06,0.00216932,-0.000481803,0.0820846,-1.88311e-05,-0.000869388,0.999999,-1.60834e-05,0.0013614,0.000159993,-0.00373495,1.08146e-05,-0.0419667,0.98987,5.76258e-05,0.141974,-0.000478446,0.0842324,-1.94569e-05,-0.0422552,0.977218,-4.94654e-05,0.212238,0.000153002,
-0.00161265,8.43356e-06,-0.000614527,0.999998,-4.85936e-06,0.0020884,-0.000499466,0.0820643,-2.09404e-05,-0.000860348,0.999999,5.37632e-06,0.00159975,0.000156436,-0.00374302,1.00735e-05,-0.0419638,0.989949,6.47915e-05,0.141423,-0.00049527,0.0842148,-1.98019e-05,-0.0422482,0.977609,-2.74167e-05,0.210432,0.000154109,
-0.00167886,8.36418e-06,-0.000603101,0.999998,4.23786e-06,0.00206343,-0.000496031,0.0819967,-2.15568e-05,-0.000849112,0.999999,1.17391e-05,0.00147284,0.000160179,-0.00377804,1.07125e-05,-0.0419495,0.990333,7.19881e-05,0.138708,-0.000490798,0.0841873,-1.98639e-05,-0.0422376,0.97821,-2.15379e-05,0.207616,0.000159158,
-0.0017655,8.12404e-06,-0.000590403,0.999999,3.74663e-06,0.00153303,-0.000506337,0.0819081,-2.06661e-05,-0.000828753,0.999999,2.13312e-06,0.00157006,0.000159538,-0.00380507,1.04351e-05,-0.0419374,0.990609,7.21731e-05,0.136727,-0.00050118,0.0841424,-1.97559e-05,-0.0422194,0.979176,-3.00534e-05,0.203012,0.000156696,
