0.000000E0	-1.356610E-3
6.650000E-2	-1.354025E-3
6.660000E-2	-1.426885E-3
1.331111E-1	-1.419744E-3
1.332111E-1	-1.421252E-3
1.997111E-1	-1.426503E-3
1.998111E-1	-1.377996E-3
2.663111E-1	-1.398542E-3
2.664111E-1	-1.393525E-3
3.329111E-1	-1.393810E-3
3.330111E-1	-1.395041E-3
3.995222E-1	-1.395443E-3
3.996222E-1	-1.388874E-3
4.661222E-1	-1.429190E-3
4.662222E-1	-1.391335E-3
5.327222E-1	-1.312639E-3
5.328222E-1	-1.331941E-3
5.993333E-1	-1.336164E-3
5.994333E-1	-1.352045E-3
6.659333E-1	-1.300450E-3
6.660333E-1	-7.214094E-4
7.325333E-1	3.814414E-4
7.326333E-1	1.762180E-3
7.991333E-1	2.853293E-3
7.992333E-1	4.163934E-3
8.657444E-1	5.798875E-3
8.658444E-1	7.525431E-3
8.990444E-1	9.447628E-3
9.322444E-1	1.179424E-2
9.989444E-1	1.439544E-2
9.990444E-1	1.678893E-2
1.032244E0	1.933528E-2
1.098856E0	2.191566E-2
1.098956E0	2.390873E-2
1.132156E0	2.537920E-2
1.198756E0	2.627016E-2
1.198856E0	2.630879E-2
1.232056E0	2.610925E-2
1.298667E0	2.597329E-2
1.298767E0	2.578199E-2
1.365267E0	2.565666E-2
1.365367E0	2.568913E-2
1.431867E0	2.549408E-2
1.431967E0	2.476860E-2
1.498467E0	2.368450E-2
1.498567E0	2.203798E-2
1.565078E0	2.154034E-2
1.565178E0	2.164361E-2
1.631678E0	2.167412E-2
1.631778E0	2.173321E-2
1.664978E0	2.181891E-2
1.698178E0	2.195509E-2
1.764889E0	2.200813E-2
1.764989E0	2.183939E-2
1.831489E0	2.194384E-2
1.831589E0	2.207541E-2
1.864789E0	2.218348E-2
1.931389E0	2.229265E-2
1.931489E0	2.242136E-2
1.998000E0	2.255869E-2
1.998100E0	2.284735E-2
2.031300E0	2.311498E-2
2.064500E0	2.339224E-2
2.131200E0	2.334127E-2
2.131300E0	2.332008E-2
2.197800E0	2.338236E-2
2.264411E0	2.340528E-2
2.264511E0	2.341749E-2
2.331011E0	2.348924E-2
2.331111E0	2.361377E-2
2.397611E0	2.377174E-2
2.397711E0	2.388966E-2
2.464222E0	2.392933E-2
2.464322E0	2.409940E-2
2.530822E0	2.546967E-2
2.530922E0	2.735617E-2
2.597422E0	2.873403E-2
2.597522E0	3.005474E-2
2.664022E0	3.167672E-2
2.664122E0	3.345530E-2
2.697333E0	3.526493E-2
2.763933E0	3.679629E-2
2.764033E0	3.830232E-2
2.797233E0	3.990285E-2
2.830433E0	4.134548E-2
2.863833E0	4.272855E-2
2.897133E0	4.392672E-2
2.963744E0	4.510535E-2
2.963844E0	4.638759E-2
3.030344E0	4.724833E-2
3.030444E0	4.760630E-2
3.096944E0	4.762397E-2
3.097044E0	4.751676E-2
3.163556E0	4.743483E-2
3.163656E0	4.735388E-2
3.230156E0	4.701624E-2
3.230256E0	4.665022E-2
3.296756E0	4.645447E-2
3.296856E0	4.605731E-2
3.363367E0	4.532667E-2
3.363467E0	4.399790E-2
3.429967E0	4.275396E-2
3.430067E0	4.290215E-2
3.496567E0	4.285517E-2
3.496667E0	4.292180E-2
3.563167E0	4.239090E-2
3.563267E0	4.165545E-2
3.629778E0	4.091222E-2
3.629878E0	4.006547E-2
3.696378E0	3.912428E-2
3.696478E0	3.817282E-2
3.762978E0	3.719926E-2
3.763078E0	3.638324E-2
3.796278E0	3.590260E-2
3.862889E0	3.602541E-2
3.862989E0	3.607937E-2
3.929489E0	3.613924E-2
3.929589E0	3.626703E-2
3.996089E0	3.636478E-2
3.996189E0	3.661545E-2
4.029389E0	3.675423E-2
4.096000E0	3.691371E-2
4.096100E0	3.687823E-2
4.162600E0	3.692540E-2
4.162700E0	3.694987E-2
4.229200E0	3.694402E-2
4.229300E0	3.693979E-2
4.295800E0	3.694666E-2
4.295900E0	3.694299E-2
4.362411E0	3.709099E-2
4.362511E0	3.722198E-2
4.429011E0	3.730943E-2
4.429111E0	3.737524E-2
4.495611E0	3.742428E-2
4.495711E0	3.745233E-2
4.562222E0	3.777485E-2
4.562322E0	3.921548E-2
4.628822E0	4.082943E-2
4.628922E0	4.174048E-2
4.695422E0	4.268550E-2
4.695522E0	4.378977E-2
4.728722E0	4.511581E-2
4.762033E0	4.671164E-2
4.828633E0	4.826597E-2
4.828733E0	4.969515E-2
4.895233E0	5.126490E-2
4.895333E0	5.294282E-2
4.928533E0	5.453619E-2
4.995144E0	5.600710E-2
4.995244E0	5.748777E-2
5.061744E0	5.878732E-2
5.061844E0	5.929696E-2
5.095044E0	5.936801E-2
5.161644E0	5.923110E-2
5.161744E0	5.907764E-2
5.228256E0	5.908247E-2
5.228356E0	5.892909E-2
5.261556E0	5.869438E-2
5.328156E0	5.834247E-2
5.328256E0	5.799859E-2
5.394756E0	5.811098E-2
5.394856E0	5.823711E-2
5.461367E0	5.776365E-2
5.461467E0	5.722460E-2
5.527967E0	5.666082E-2
5.528067E0	5.557370E-2
5.561267E0	5.432293E-2
5.627867E0	5.446718E-2
5.627967E0	5.448107E-2
5.694467E0	5.460124E-2
5.694567E0	5.435896E-2
5.727778E0	5.440461E-2
5.760989E0	5.440711E-2
5.827678E0	5.450822E-2
5.827778E0	5.473810E-2
5.894278E0	5.475468E-2
5.894378E0	5.482791E-2
5.960889E0	5.486542E-2
5.960989E0	5.502121E-2
5.994189E0	5.510430E-2
6.027389E0	5.523174E-2
6.094089E0	5.536044E-2
6.094189E0	5.556101E-2
6.160700E0	5.574368E-2
6.160800E0	5.579178E-2
6.227300E0	5.582142E-2
6.227400E0	5.580314E-2
6.293900E0	5.582531E-2
6.294000E0	5.584320E-2
6.360500E0	5.583213E-2
6.360600E0	5.593154E-2
6.427111E0	5.608726E-2
6.427211E0	5.619368E-2
6.493711E0	5.623545E-2
6.493811E0	5.620376E-2
6.560311E0	5.620879E-2
6.560411E0	5.670878E-2
6.626922E0	5.821471E-2
6.627022E0	5.965442E-2
6.660222E0	6.045939E-2
6.693422E0	6.137625E-2
6.760122E0	6.247276E-2
6.760222E0	6.384374E-2
6.793422E0	6.544177E-2
6.860033E0	6.691957E-2
6.860133E0	6.839963E-2
6.926633E0	7.001759E-2
6.926733E0	7.171755E-2
6.993233E0	7.343859E-2
6.993333E0	7.492919E-2
7.059833E0	7.627158E-2
7.059933E0	7.732053E-2
7.093144E0	7.768725E-2
7.159744E0	7.786083E-2
7.159844E0	7.793076E-2
7.226344E0	7.777277E-2
7.226444E0	7.774385E-2
7.292944E0	7.771470E-2
7.293044E0	7.743629E-2
7.359556E0	7.716678E-2
7.359656E0	7.693902E-2
7.426156E0	7.687891E-2
7.426256E0	7.703152E-2
7.492756E0	7.688192E-2
7.492856E0	7.636029E-2
7.559367E0	7.583326E-2
7.559467E0	7.470519E-2
7.625967E0	7.325540E-2
7.626067E0	7.297400E-2
7.659267E0	7.304861E-2
7.725867E0	7.303122E-2
7.725967E0	7.313171E-2
7.759167E0	7.319028E-2
7.825778E0	7.319874E-2
7.825878E0	7.330202E-2
7.892378E0	7.341868E-2
7.892478E0	7.347131E-2
7.958978E0	7.360523E-2
7.959078E0	7.366181E-2
8.025589E0	7.373048E-2
8.025689E0	7.375364E-2
8.092189E0	7.387262E-2
8.092289E0	7.411580E-2
8.158789E0	7.425777E-2
8.158889E0	7.445113E-2
8.192089E0	7.459687E-2
8.258700E0	7.468492E-2
8.258800E0	7.462338E-2
